algorithm,is_baseline,instance_id,size,power_pressure_class,repetition,makespan,best_known_makespan,best_naive_makespan,rpd,hit_bks,within_0_1pct,reached_0_1pct,time_to_0_1pct_s,evaluations_to_0_1pct,within_1pct,reached_1pct,time_to_1pct_s,evaluations_to_1pct,execution_time_s,time_overrun_s,solution_count,solutions_per_second,auc_rpd_time,termination_reason,hit_time_limit,profile_id,status
SIP,True,n0100_i02,100,high,0,788.2121085370427,757.8750923104894,779.4044647044147,4.002904506871518,False,False,False,,,False,False,,,0.00021049997303634882,0.0,1,4750.594432747606,,completed,False,run_b9ece1fb,ok
TS,False,n0100_i02,100,high,1,759.9454476824909,757.8750923104894,779.4044647044147,0.27317897012417985,False,False,False,,,True,True,0.556398699991405,3023.0,150.0005342999939,0.0005342999938875437,777856,5185.688195245527,0.2824826929952648,time_limit,True,run_b9ece1fb,ok
TS,False,n0100_i02,100,high,2,759.5159332041663,757.8750923104894,779.4044647044147,0.2165054519306834,False,False,False,,,True,True,0.47498880000784993,2570.0,150.00050869991537,0.0005086999153718352,779812,5198.729036046529,0.22856526222752868,time_limit,True,run_b9ece1fb,ok
TS,False,n0100_i02,100,high,3,758.844598840485,757.8750923104894,779.4044647044147,0.12792431626692968,False,False,False,,,True,True,0.6157926000887528,3315.0,150.00057480006944,0.0005748000694438815,780546,5203.620059725522,0.14549214520257925,time_limit,True,run_b9ece1fb,ok
TS,False,n0100_i02,100,high,4,758.6098320018796,757.8750923104894,779.4044647044147,0.09694733325384453,False,True,True,31.355953700025566,147979.0,True,True,0.5560283999657258,3018.0,150.00048099993728,0.00048099993728101254,779222,5194.796675354167,0.13442477706584383,time_limit,True,run_b9ece1fb,ok
TS,False,n0100_i02,100,high,5,758.8357918775035,757.8750923104894,779.4044647044147,0.12676225630865828,False,False,False,,,True,True,0.7116761000361294,3846.0,150.00043889996596,0.00043889996595680714,780300,5201.984778993718,0.14483468487187368,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0100_i03,100,high,1,453.33020130264657,452.53477883339406,462.15894108510514,0.1757704615108397,False,False,False,,,True,True,1.4235919000057038,9395.0,150.00085700000636,0.0008570000063627958,992802,6618.642185490699,0.3018384622998464,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0100_i03,100,high,2,454.1117850968644,452.53477883339406,462.15894108510514,0.3484828873342704,False,False,False,,,True,True,1.9453711999958614,12640.0,150.00032099999953,0.0003209999995306134,979331,6528.85936157432,0.4051500909972356,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0100_i03,100,high,3,453.4909153674814,452.53477883339406,462.15894108510514,0.21128465232047422,False,False,False,,,True,True,1.9456249000068055,12794.0,150.0003377999965,0.000337799996486865,995608,6637.37171930571,0.3088748573706835,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0100_i03,100,high,4,453.9574869027009,452.53477883339406,462.15894108510514,0.3143864595279287,False,False,False,,,True,True,1.476723800005857,9960.0,150.0003577000025,0.00035770000249613076,999947,6666.297436435935,0.3816292184478439,time_limit,True,run_b9ece1fb,ok
2PGA,False,n0100_i03,100,high,5,453.81482496929976,452.53477883339406,462.15894108510514,0.2828613834290448,False,False,False,,,True,True,1.4802665000024717,9773.0,150.00080359999265,0.000803599992650561,982100,6547.298257274457,0.34643289493152807,time_limit,True,run_b9ece1fb,ok
ACO,False,n0100_i03,100,high,1,458.1285642398686,452.53477883339406,462.15894108510514,1.236100664106955,False,False,False,,,False,False,,,150.00046180000209,0.00046180000208551064,86963,579.7515484715581,1.288341557395219,time_limit,True,run_b9ece1fb,ok
ACO,False,n0100_i03,100,high,2,457.9256573149634,452.53477883339406,462.15894108510514,1.1912628009424384,False,False,False,,,False,False,,,150.00020159999985,0.0002015999998548068,86811,578.7392221744859,1.2447634519396855,time_limit,True,run_b9ece1fb,ok
ACO,False,n0100_i03,100,high,3,457.5553520075595,452.53477883339406,462.15894108510514,1.1094336632221244,False,False,False,,,False,False,,,150.0016257999996,0.0016257999996014405,86274,575.1537661000486,1.2206181631390383,time_limit,True,run_b9ece1fb,ok
ACO,False,n0100_i03,100,high,4,457.85925924162825,452.53477883339406,462.15894108510514,1.176590321292071,False,False,False,,,False,False,,,150.00015450000137,0.00015450000137207098,87796,585.3060638014156,1.2375568414094167,time_limit,True,run_b9ece1fb,ok
ACO,False,n0100_i03,100,high,5,457.3743193861291,452.53477883339406,462.15894108510514,1.069429528756019,False,False,False,,,False,False,,,150.00137800000084,0.0013780000008409843,87263,581.747989008471,1.1466655627550038,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0100_i03,100,high,1,455.41379812337215,452.53477883339406,462.15894108510514,0.6361984591328026,False,False,False,,,True,True,13.504429999971762,41385.0,150.00059829989914,0.0005982998991385102,576341,3842.258007849476,0.708947839627117,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0100_i03,100,high,2,454.44948809402814,452.53477883339406,462.15894108510514,0.4231076483381194,False,False,False,,,True,True,9.63492069998756,41237.0,150.00061540002935,0.0006154000293463469,575500,3836.6509261660494,0.5262030801498453,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0100_i03,100,high,3,454.16844193852154,452.53477883339406,462.15894108510514,0.36100277404953535,False,False,False,,,True,True,9.709625100018457,41767.0,150.00069759995677,0.0006975999567657709,575593,3837.2688208095765,0.5506294573344702,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0100_i03,100,high,4,454.38478270543055,452.53477883339406,462.15894108510514,0.4088092139140528,False,False,False,,,True,True,13.829930099891499,40886.0,150.00069849996362,0.0006984999636188149,562016,3746.755885941,0.5539316181977089,time_limit,True,run_b9ece1fb,ok
BRKGA-R-LS,False,n0100_i03,100,high,5,454.3545873460178,452.53477883339406,462.15894108510514,0.40213671915230526,False,False,False,,,True,True,13.82303289999254,41372.0,150.00061659992207,0.0006165999220684171,569555,3797.017725061111,0.5503462421124975,time_limit,True,run_b9ece1fb,ok
GA,False,n0100_i03,100,high,1,454.3079371562854,452.53477883339406,462.15894108510514,0.3918280772722979,False,False,False,,,True,True,1.6929415999911726,6809.0,150.0015485000331,0.001548500033095479,587700,3917.9595535966773,0.43444341820115046,time_limit,True,run_b9ece1fb,ok
GA,False,n0100_i03,100,high,2,453.6010000499356,452.53477883339406,462.15894108510514,0.23561088924262835,False,False,False,,,True,True,1.4277735999785364,5757.0,150.00054729997646,0.0005472999764606357,583117,3887.432482721958,0.3073764976838687,time_limit,True,run_b9ece1fb,ok
GA,False,n0100_i03,100,high,3,454.9522283984997,452.53477883339406,462.15894108510514,0.5342019394261085,False,False,False,,,True,True,1.321073399973102,5428.0,150.0007939999923,0.0007939999923110008,596288,3975.2322911039428,0.59344830695051,time_limit,True,run_b9ece1fb,ok
GA,False,n0100_i03,100,high,4,454.0653764693887,452.53477883339406,462.15894108510514,0.33822762527565775,False,False,False,,,True,True,0.8771649999544024,3451.0,150.00135189993307,0.0013518999330699444,573200,3821.29889324188,0.39639598373364476,time_limit,True,run_b9ece1fb,ok
