algorithm,instance_id,size,power_pressure_class,repetition,checkpoint_s,best_result_time_s,solution_count,makespan,rpd,has_solution,hit_bks,within_0_1pct,within_1pct,beats_or_ties_naive,strictly_beats_naive
ACO,n0200_i01,200,medium,5,150.0,144.52941100000317,24221,1045.0244161199437,0.7523606281847933,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,1,1.0,0.9197216000175104,1838,1046.7138811366194,0.9152444670723238,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,1,5.0,4.955683700041845,9846,1046.5211963600175,0.896667440736576,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,1,15.0,14.926060299971141,29694,1045.8795494336482,0.8348053047670145,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,1,30.0,29.631287200027145,58995,1044.8030054814346,0.7310140987124912,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,1,60.0,59.76009710005019,118813,1043.4897503663108,0.6044012168364551,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,1,120.0,110.58214239997324,217860,1040.3731977745647,0.30392973904443205,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,1,150.0,110.58214239997324,217860,1040.3731977745647,0.30392973904443205,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,2,1.0,0.9206896000541747,1838,1046.7138811366194,0.9152444670723238,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,2,5.0,4.946676000021398,9846,1046.5211963600175,0.896667440736576,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,2,15.0,14.936260999995284,29694,1045.8795494336482,0.8348053047670145,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,2,30.0,29.690582099952735,58995,1044.8030054814346,0.7310140987124912,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,2,60.0,59.75751450005919,118813,1043.4897503663108,0.6044012168364551,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,2,120.0,97.34310569998343,192809,1041.331593411163,0.39633008999657704,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,2,150.0,97.34310569998343,192809,1041.331593411163,0.39633008999657704,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,3,1.0,0.9978341999230906,3401,1046.6498229245901,0.9090685194293632,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,3,5.0,4.993865999975242,17061,1046.2339747059393,0.8689759732210594,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,3,15.0,14.926138099981472,50339,1045.074131971683,0.7571538075078014,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,3,30.0,29.9318480999209,100160,1043.7864846848065,0.6330098144985501,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,3,60.0,59.553831700002775,189203,1041.821592203495,0.44357160346827873,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,3,120.0,77.21284509997349,223650,1040.8926232204267,0.3540083200169718,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,3,150.0,77.21284509997349,223650,1040.8926232204267,0.3540083200169718,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,4,1.0,0.9934061999665573,2022,1046.708747801151,0.9147495545531932,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,4,5.0,4.877993799978867,9846,1046.5211963600175,0.896667440736576,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,4,15.0,14.974572799983434,21845,1046.0829041347101,0.8544110344138864,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,4,30.0,29.73161220003385,51075,1045.0370671500575,0.7535803328430626,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,4,60.0,59.98513330006972,111281,1043.618567048688,0.6168206250699787,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,4,120.0,106.56364130007569,203098,1041.1005845389204,0.3740581805124702,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,4,150.0,106.56364130007569,203098,1041.1005845389204,0.3740581805124702,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,5,1.0,0.9105695999460295,1838,1046.7138811366194,0.9152444670723238,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,5,5.0,4.596647999947891,3867,1046.6387280814786,0.9079988490780823,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,5,15.0,14.917601499939337,21845,1046.0829041347101,0.8544110344138864,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,5,30.0,29.60902289999649,51075,1045.0370671500575,0.7535803328430626,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,5,60.0,59.79744569992181,111281,1043.618567048688,0.6168206250699787,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,5,120.0,119.69214529998135,226674,1040.6273555373805,0.3284334675513174,True,False,False,True,True,True
BRKGA-R-LS,n0200_i01,200,medium,5,150.0,124.37736879999284,235886,1040.3716517474177,0.3037806842642238,True,False,False,True,True,True
GA,n0200_i01,200,medium,1,1.0,0.9496783999493346,1807,1045.3477263663308,0.7835314506424407,True,False,False,True,True,True
GA,n0200_i01,200,medium,1,5.0,4.984348899917677,9528,1042.1876928942243,0.478867916405677,True,False,False,True,True,True
GA,n0200_i01,200,medium,1,15.0,14.944523899932392,28422,1040.3758495792185,0.30418540348124234,True,False,False,True,True,True
GA,n0200_i01,200,medium,1,30.0,29.728042099974118,56453,1039.3865385701167,0.20880445541445689,True,False,False,True,True,True
GA,n0200_i01,200,medium,1,60.0,59.759650499909185,113395,1038.8641973606482,0.15844476132928326,True,False,False,True,True,True
GA,n0200_i01,200,medium,1,120.0,114.66656069993041,217877,1038.44441569743,0.11797298587097711,True,False,False,True,True,True
GA,n0200_i01,200,medium,1,150.0,149.8626884999685,285159,1038.4337951208752,0.11694904026489537,True,False,False,True,True,True
GA,n0200_i01,200,medium,2,1.0,0.9631727000232786,1840,1045.3508015869759,0.7838279372456871,True,False,False,True,True,True
GA,n0200_i01,200,medium,2,5.0,4.837110799970105,9050,1042.3641197086934,0.4958774883943108,True,False,False,True,True,True
GA,n0200_i01,200,medium,2,15.0,14.971159500069916,28376,1041.4943494135543,0.4120216386287204,True,False,False,True,True,True
GA,n0200_i01,200,medium,2,30.0,29.89454270002898,56829,1040.4049388804235,0.30698994634188426,True,False,False,True,True,True
GA,n0200_i01,200,medium,2,60.0,59.392440899973735,113120,1039.5862734883704,0.2280611964087463,True,False,False,True,True,True
GA,n0200_i01,200,medium,2,120.0,118.97649609996006,226365,1038.7392468407875,0.14639809558301622,True,False,False,True,True,True
GA,n0200_i01,200,medium,2,150.0,148.39520869997796,282260,1038.5761348612575,0.13067222666466435,True,False,False,True,True,True
GA,n0200_i01,200,medium,3,1.0,0.9582541999407113,1807,1044.9905737697336,0.74909783678942,True,False,False,True,True,True
GA,n0200_i01,200,medium,3,5.0,3.732162300031632,7092,1042.1980109580677,0.47986269631062783,True,False,False,True,True,True
GA,n0200_i01,200,medium,3,15.0,14.769941999926232,20417,1040.5632800808219,0.3222558573375979,True,False,False,True,True,True
GA,n0200_i01,200,medium,3,30.0,29.909855899983086,50548,1039.8116158401326,0.24978678821247804,True,False,False,True,True,True
GA,n0200_i01,200,medium,3,60.0,59.51213069993537,110789,1039.0770845172517,0.17896952921448236,True,False,False,True,True,True
GA,n0200_i01,200,medium,3,120.0,118.55068540002685,223706,1038.1736599326914,0.09186901927430118,True,False,True,True,True,True
GA,n0200_i01,200,medium,3,150.0,149.31350920000114,282323,1038.1091677049517,0.08565122753018799,True,False,True,True,True,True
GA,n0200_i01,200,medium,4,1.0,0.9721708999713883,1850,1045.7300335805705,0.8203902586527393,True,False,False,True,True,True
GA,n0200_i01,200,medium,4,5.0,4.7451585999224335,8957,1042.8772200026224,0.5453462520470365,True,False,False,True,True,True
GA,n0200_i01,200,medium,4,15.0,14.961413600016385,24651,1041.2478626894854,0.38825748639420776,True,False,False,True,True,True
GA,n0200_i01,200,medium,4,30.0,29.964271300006658,52809,1040.6058682474686,0.3263618459234118,True,False,False,True,True,True
GA,n0200_i01,200,medium,4,60.0,59.2424857999431,107550,1039.7652519631808,0.24531677777185149,True,False,False,True,True,True
GA,n0200_i01,200,medium,4,120.0,117.0919427999761,215434,1039.0916086744237,0.180369824842642,True,False,False,True,True,True
GA,n0200_i01,200,medium,4,150.0,149.61311209993437,276452,1038.8522559912922,0.1572934761217873,True,False,False,True,True,True
GA,n0200_i01,200,medium,5,1.0,0.9978732999879867,1931,1045.3588989876368,0.7846086197053126,True,False,False,True,True,True
GA,n0200_i01,200,medium,5,5.0,4.9469641000032425,9570,1043.0543192502294,0.5624206543161506,True,False,False,True,True,True
GA,n0200_i01,200,medium,5,15.0,14.619557800004259,19124,1041.3706349478055,0.4000941427006016,True,False,False,True,True,True
GA,n0200_i01,200,medium,5,30.0,29.15796469990164,46637,1039.7972704806282,0.24840373073378502,True,False,False,True,True,True
GA,n0200_i01,200,medium,5,60.0,59.48705200001132,104080,1039.2882876148751,0.19933193446483133,True,False,False,True,True,True
GA,n0200_i01,200,medium,5,120.0,119.4904591999948,218166,1038.669801112081,0.1397027294319461,True,False,False,True,True,True
GA,n0200_i01,200,medium,5,150.0,148.05786790000275,272246,1038.5887655105619,0.13188996637873293,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,1,1.0,0.9918728000484407,1479,1041.8973496327394,0.45087549007013056,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,1,5.0,4.98439540003892,5132,1040.7583429055278,0.3410621548333957,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,1,15.0,14.323688400094397,20482,1038.9898782061425,0.17056183885778373,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,1,30.0,29.989850800018758,46368,1038.3325499320044,0.1071878407908707,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,1,60.0,56.184477300033905,89459,1038.1272172392673,0.08739141002017539,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,1,120.0,112.207447300083,183317,1037.9548383343465,0.07077210302086218,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,1,150.0,132.16539270000067,241593,1037.9490818486136,0.07021711165647845,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,2,1.0,0.9585847000125796,1418,1043.040887256376,0.5611256557804272,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,2,5.0,4.96461519994773,8100,1040.5101344856887,0.3171320113450441,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,2,15.0,14.6337487999117,24038,1038.8983848329456,0.16174082645918864,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,2,30.0,29.2069587999722,47710,1038.62582363042,0.13546279491608784,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,2,60.0,57.90901549998671,94189,1038.2803259354835,0.10215284749333338,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,2,120.0,113.26948639994953,184154,1037.890020984417,0.0645229657621395,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,2,150.0,127.99027029995341,208134,1037.8382680879686,0.05953339192433809,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,3,1.0,0.9997290000319481,2155,1042.0600940036202,0.46656591729102403,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,3,5.0,4.753188600065187,6755,1040.4702022470237,0.31328208473222796,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,3,15.0,14.561469400068745,34485,1037.8871774842899,0.0642488196791884,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,3,30.0,27.387448100023903,70841,1037.4879922816046,0.025762779661384214,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,3,60.0,58.71344620001037,161374,1037.311641026138,0.008760492428727052,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,3,120.0,73.02228730008937,203085,1037.2207753786417,0.0,True,True,True,True,True,True
HPSO,n0200_i01,200,medium,3,150.0,73.02228730008937,203085,1037.2207753786417,0.0,True,True,True,True,True,True
HPSO,n0200_i01,200,medium,4,1.0,0.9989718999713659,1503,1043.0677917321352,0.5637195563653259,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,4,5.0,4.880281100049615,8067,1040.1500388417126,0.2824146539102508,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,4,15.0,14.962426100042649,17472,1039.0966849389356,0.18085923506584606,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,4,30.0,28.55978730006609,39664,1038.3221205175264,0.1061823254053702,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,4,60.0,59.82558930001687,90791,1037.868890278821,0.0624857229592883,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,4,120.0,115.02652559999842,179469,1037.5401296107339,0.030789417226581108,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,4,150.0,115.02652559999842,179469,1037.5401296107339,0.030789417226581108,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,5,1.0,0.9595578999724239,1409,1042.3901508534866,0.4983871898398635,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,5,5.0,4.968855799990706,7991,1040.2254012541016,0.2896804563486496,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,5,15.0,14.909777499968186,17779,1039.2677960990752,0.1973563169023675,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,5,30.0,29.89454490004573,42120,1038.722045413623,0.1447396803668095,True,False,False,True,True,True
HPSO,n0200_i01,200,medium,5,60.0,58.02762830001302,88369,1038.0932669134645,0.0841182085370639,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,5,120.0,108.12164969998412,169977,1037.9769250240997,0.07290151368033922,True,False,True,True,True,True
HPSO,n0200_i01,200,medium,5,150.0,121.15703670005314,191349,1037.9764618843576,0.07285686168790738,True,False,True,True,True,True
TS,n0200_i01,200,medium,1,1.0,0.9984631000552326,3203,1041.8374696239548,0.445102369225849,True,False,False,True,True,True
TS,n0200_i01,200,medium,1,5.0,4.679152500000782,15109,1039.275379061337,0.198087401589613,True,False,False,True,True,True
TS,n0200_i01,200,medium,1,15.0,13.761311400099657,44708,1038.749920386007,0.14742714797696432,True,False,False,True,True,True
TS,n0200_i01,200,medium,1,30.0,29.976727900095284,97980,1038.2246385386302,0.0967839426106729,True,False,True,True,True,True
TS,n0200_i01,200,medium,1,60.0,38.228448100038804,124957,1037.9944555804575,0.07459166073233689,True,False,True,True,True,True
TS,n0200_i01,200,medium,1,120.0,38.228448100038804,124957,1037.9944555804575,0.07459166073233689,True,False,True,True,True,True
TS,n0200_i01,200,medium,1,150.0,38.228448100038804,124957,1037.9944555804575,0.07459166073233689,True,False,True,True,True,True
TS,n0200_i01,200,medium,2,1.0,0.970329999923706,1898,1043.4731740628629,0.6028030707289554,True,False,False,True,True,True
TS,n0200_i01,200,medium,2,5.0,4.977399499970488,9772,1040.5768229455814,0.3235615451025373,True,False,False,True,True,True
TS,n0200_i01,200,medium,2,15.0,14.597019799984992,28477,1039.092881320495,0.18049252254611714,True,False,False,True,True,True
TS,n0200_i01,200,medium,2,30.0,29.998580599902198,58529,1038.4450286653698,0.11803208302313004,True,False,False,True,True,True
TS,n0200_i01,200,medium,2,60.0,41.44956949993502,80869,1037.7872503884328,0.05461469951604334,True,False,True,True,True,True
TS,n0200_i01,200,medium,2,120.0,41.44956949993502,80869,1037.7872503884328,0.05461469951604334,True,False,True,True,True,True
TS,n0200_i01,200,medium,2,150.0,41.44956949993502,80869,1037.7872503884328,0.05461469951604334,True,False,True,True,True,True
TS,n0200_i01,200,medium,3,1.0,0.9154126000357792,963,1044.32006523242,0.6844531099164033,True,False,False,True,True,True
TS,n0200_i01,200,medium,3,5.0,4.735325700021349,11023,1040.831162386921,0.34808278950653654,True,False,False,True,True,True
TS,n0200_i01,200,medium,3,15.0,14.825082199997269,43883,1039.0315288780098,0.17457744217541576,True,False,False,True,True,True
TS,n0200_i01,200,medium,3,30.0,29.88237000000663,86404,1038.6043910074602,0.1333964438104671,True,False,False,True,True,True
TS,n0200_i01,200,medium,3,60.0,48.86025440006051,140075,1037.6780382190072,0.04408539157910484,True,False,True,True,True,True
TS,n0200_i01,200,medium,3,120.0,48.86025440006051,140075,1037.6780382190072,0.04408539157910484,True,False,True,True,True,True
TS,n0200_i01,200,medium,3,150.0,48.86025440006051,140075,1037.6780382190072,0.04408539157910484,True,False,True,True,True,True
TS,n0200_i01,200,medium,4,1.0,0.9726706000510603,1890,1043.9393365142032,0.6477464870590178,True,False,False,True,True,True
TS,n0200_i01,200,medium,4,5.0,4.988863400067203,9607,1041.620183488992,0.4241534892843164,True,False,False,True,True,True
TS,n0200_i01,200,medium,4,15.0,14.922763300011866,21518,1039.8141131744371,0.25002755993280884,True,False,False,True,True,True
TS,n0200_i01,200,medium,4,30.0,29.728881400078535,50272,1038.5560376130854,0.12873462103150088,True,False,False,True,True,True
TS,n0200_i01,200,medium,4,60.0,52.620866500074044,94356,1037.776163179047,0.05354576514363545,True,False,True,True,True,True
TS,n0200_i01,200,medium,4,120.0,52.620866500074044,94356,1037.776163179047,0.05354576514363545,True,False,True,True,True,True
TS,n0200_i01,200,medium,4,150.0,52.620866500074044,94356,1037.776163179047,0.05354576514363545,True,False,True,True,True,True
TS,n0200_i01,200,medium,5,1.0,0.9903122999239713,1983,1044.4481331718312,0.6968003307252533,True,False,False,True,True,True
TS,n0200_i01,200,medium,5,5.0,4.974695199984126,9560,1041.356650232754,0.398745855490833,True,False,False,True,True,True
TS,n0200_i01,200,medium,5,15.0,11.368267399957404,22135,1040.186966039604,0.2859748600657718,True,False,False,True,True,True
TS,n0200_i01,200,medium,5,30.0,29.96220309997443,48501,1038.9830231785684,0.16990093543810003,True,False,False,True,True,True
TS,n0200_i01,200,medium,5,60.0,47.95235999999568,96207,1037.6867961800497,0.04492975964907749,True,False,True,True,True,True
TS,n0200_i01,200,medium,5,120.0,47.95235999999568,96207,1037.6867961800497,0.04492975964907749,True,False,True,True,True,True
TS,n0200_i01,200,medium,5,150.0,47.95235999999568,96207,1037.6867961800497,0.04492975964907749,True,False,True,True,True,True
2PGA,n0200_i02,200,high,1,1.0,0.2877104000071995,1141,1273.5795214041898,1.2743289447293917,True,False,False,False,True,True
2PGA,n0200_i02,200,high,1,5.0,4.842974700004561,19542,1268.487439635143,0.8694094595893264,True,False,False,True,True,True
2PGA,n0200_i02,200,high,1,15.0,10.482095300001674,42287,1266.8449858156891,0.7388024534367077,True,False,False,True,True,True
2PGA,n0200_i02,200,high,1,30.0,29.18838870000036,112102,1265.4835752860724,0.6305438520003366,True,False,False,True,True,True
2PGA,n0200_i02,200,high,1,60.0,57.44241899999906,226168,1264.8279915562907,0.5784122016519369,True,False,False,True,True,True
2PGA,n0200_i02,200,high,1,120.0,119.26843900000677,474198,1263.7976138648744,0.4964771457688489,True,False,False,True,True,True
2PGA,n0200_i02,200,high,1,150.0,149.6933973999985,596085,1263.1511823956757,0.44507327804673835,True,False,False,True,True,True
2PGA,n0200_i02,200,high,2,1.0,0.9938193999987561,3984,1274.2352332754801,1.326470784818659,True,False,False,False,True,True
2PGA,n0200_i02,200,high,2,5.0,4.809362700005295,19321,1269.8706825106347,0.9794041569196921,True,False,False,True,True,True
2PGA,n0200_i02,200,high,2,15.0,14.894832400008454,54475,1266.8610242577179,0.740077821347765,True,False,False,True,True,True
2PGA,n0200_i02,200,high,2,30.0,29.207110000003013,112133,1265.073047683536,0.5978989273910585,True,False,False,True,True,True
2PGA,n0200_i02,200,high,2,60.0,59.886014100004104,235417,1262.607065800171,0.40180543167255384,True,False,False,True,True,True
2PGA,n0200_i02,200,high,2,120.0,119.1902923000016,472327,1261.0427085874317,0.27740862386635134,True,False,False,True,True,True
2PGA,n0200_i02,200,high,2,150.0,119.1902923000016,472327,1261.0427085874317,0.27740862386635134,True,False,False,True,True,True
2PGA,n0200_i02,200,high,3,1.0,0.9795526999951107,3932,1274.741063886693,1.3666941512039759,True,False,False,False,True,True
2PGA,n0200_i02,200,high,3,5.0,4.663748100007069,18812,1269.4653474121492,0.9471721373190617,True,False,False,True,True,True
2PGA,n0200_i02,200,high,3,15.0,14.87954290000198,54941,1266.0037857870939,0.6719106991547732,True,False,False,True,True,True
2PGA,n0200_i02,200,high,3,30.0,29.174656500006677,112294,1263.593618791405,0.4802555719869035,True,False,False,True,True,True
2PGA,n0200_i02,200,high,3,60.0,59.91778200000408,235078,1262.5075294189007,0.3938903544831628,True,False,False,True,True,True
2PGA,n0200_i02,200,high,3,120.0,113.11693190000369,447230,1260.874955945199,0.2640690278809428,True,False,False,True,True,True
2PGA,n0200_i02,200,high,3,150.0,144.20730090000143,571099,1260.5731045632115,0.2400659753521793,True,False,False,True,True,True
2PGA,n0200_i02,200,high,4,1.0,0.9870105000009062,3969,1275.0970519240973,1.3950021201957574,True,False,False,False,True,True
2PGA,n0200_i02,200,high,4,5.0,4.942132900003344,19789,1270.3251187837373,1.0155406743755218,True,False,False,False,True,True
2PGA,n0200_i02,200,high,4,15.0,14.070634000003338,51456,1267.1603922992495,0.763883400036861,True,False,False,True,True,True
2PGA,n0200_i02,200,high,4,30.0,29.66178239999863,114262,1264.8282758616442,0.5784348094541243,True,False,False,True,True,True
2PGA,n0200_i02,200,high,4,60.0,57.445288400005666,226597,1263.4245150559796,0.4668085378288891,True,False,False,True,True,True
2PGA,n0200_i02,200,high,4,120.0,119.20109550000052,474362,1261.1933776730386,0.289389745014357,True,False,False,True,True,True
2PGA,n0200_i02,200,high,4,150.0,138.08557239999936,550082,1260.78776542811,0.2571356868840789,True,False,False,True,True,True
2PGA,n0200_i02,200,high,5,1.0,0.8969614999950863,3603,1274.4846874572386,1.3463072413849426,True,False,False,False,True,True
2PGA,n0200_i02,200,high,5,5.0,4.833805400005076,19549,1270.911404327814,1.062161771879424,True,False,False,False,True,True
2PGA,n0200_i02,200,high,5,15.0,14.792150299996138,54153,1266.5611309765636,0.7162304758985825,True,False,False,True,True,True
2PGA,n0200_i02,200,high,5,30.0,28.234180300001753,108181,1265.0044671325588,0.5924454404574582,True,False,False,True,True,True
2PGA,n0200_i02,200,high,5,60.0,59.349892099999124,232234,1263.244081066991,0.45246052826487193,True,False,False,True,True,True
2PGA,n0200_i02,200,high,5,120.0,119.94563200000266,464025,1262.0898867260296,0.3606796418826961,True,False,False,True,True,True
2PGA,n0200_i02,200,high,5,150.0,134.0024212999997,516949,1261.964067339712,0.3506745548791809,True,False,False,True,True,True
ACO,n0200_i02,200,high,1,1.0,0.9988635999980033,181,1276.683990256488,1.5211945659665054,True,False,False,False,True,True
ACO,n0200_i02,200,high,1,5.0,4.004533100000117,690,1275.877477771327,1.4570611456755076,True,False,False,False,True,True
ACO,n0200_i02,200,high,1,15.0,13.446554499998456,2261,1274.8979508529746,1.3791697147344237,True,False,False,False,True,True
ACO,n0200_i02,200,high,1,30.0,19.075844300001336,3218,1273.9525165729003,1.3039893112600471,True,False,False,False,True,True
ACO,n0200_i02,200,high,1,60.0,19.075844300001336,3218,1273.9525165729003,1.3039893112600471,True,False,False,False,True,True
ACO,n0200_i02,200,high,1,120.0,96.58844029999818,16180,1273.5951293495878,1.275570079789919,True,False,False,False,True,True
ACO,n0200_i02,200,high,1,150.0,147.68980229999943,27851,1271.7236825291964,1.1267536786892491,True,False,False,False,True,True
ACO,n0200_i02,200,high,2,1.0,0.65757179999855,215,1275.984796331951,1.4655950574005678,True,False,False,False,True,True
ACO,n0200_i02,200,high,2,5.0,2.4692275999987032,765,1275.3834793027431,1.4177786646331025,True,False,False,False,True,True
ACO,n0200_i02,200,high,2,15.0,14.125378799999453,4328,1273.461059887757,1.264908951410662,True,False,False,False,True,True
ACO,n0200_i02,200,high,2,30.0,27.08965739999985,8370,1273.3596667052925,1.2568462224321468,True,False,False,False,True,True
ACO,n0200_i02,200,high,2,60.0,58.727651199998945,18472,1272.4278344254196,1.1827474423817936,True,False,False,False,True,True
ACO,n0200_i02,200,high,2,120.0,108.32640940000056,34316,1271.8397235731834,1.1359811973972092,True,False,False,False,True,True
ACO,n0200_i02,200,high,2,150.0,108.32640940000056,34316,1271.8397235731834,1.1359811973972092,True,False,False,False,True,True
ACO,n0200_i02,200,high,3,1.0,0.21596729999873787,81,1275.8070044715978,1.4514571484231595,True,False,False,False,True,True
ACO,n0200_i02,200,high,3,5.0,2.5324766999983694,796,1274.6458144608584,1.3591199703054622,True,False,False,False,True,True
ACO,n0200_i02,200,high,3,15.0,5.038603400000284,1589,1274.4410052443957,1.342833656329486,True,False,False,False,True,True
ACO,n0200_i02,200,high,3,30.0,26.840953699997044,8370,1273.4912571650655,1.2673102219587256,True,False,False,False,True,True
ACO,n0200_i02,200,high,3,60.0,37.96675399999731,11908,1271.3043745425937,1.0934105428656355,True,False,False,False,True,True
ACO,n0200_i02,200,high,3,120.0,37.96675399999731,11908,1271.3043745425937,1.0934105428656355,True,False,False,False,True,True
ACO,n0200_i02,200,high,3,150.0,149.04314259999956,47522,1270.807118701848,1.053869037416607,True,False,False,False,True,True
ACO,n0200_i02,200,high,4,1.0,0.2500194999993255,89,1276.7980902055597,1.5302677298959357,True,False,False,False,True,True
ACO,n0200_i02,200,high,4,5.0,3.9946767000001273,1205,1274.6113764624008,1.356381479991052,True,False,False,False,True,True
ACO,n0200_i02,200,high,4,15.0,12.072432599998137,3625,1273.716658509227,1.2852340103752007,True,False,False,False,True,True
ACO,n0200_i02,200,high,4,30.0,19.970529700000043,5993,1273.4586838413804,1.264720009535976,True,False,False,False,True,True
ACO,n0200_i02,200,high,4,60.0,51.07401989999926,15791,1272.065743647118,1.1539541868580776,True,False,False,False,True,True
ACO,n0200_i02,200,high,4,120.0,108.8619961000004,33944,1271.9012880249225,1.1408767680560785,True,False,False,False,True,True
ACO,n0200_i02,200,high,4,150.0,108.8619961000004,33944,1271.9012880249225,1.1408767680560785,True,False,False,False,True,True
ACO,n0200_i02,200,high,5,1.0,0.8680151000007754,294,1275.4907971483847,1.426312519503161,True,False,False,False,True,True
ACO,n0200_i02,200,high,5,5.0,2.9502638000012666,914,1274.8325581701329,1.3739697252862624,True,False,False,False,True,True
ACO,n0200_i02,200,high,5,15.0,8.079727000000275,2521,1273.9616377836294,1.3047146248193693,True,False,False,False,True,True
ACO,n0200_i02,200,high,5,30.0,8.079727000000275,2521,1273.9616377836294,1.3047146248193693,True,False,False,False,True,True
ACO,n0200_i02,200,high,5,60.0,33.03141060000053,10411,1273.0451157286811,1.2318333052645536,True,False,False,False,True,True
ACO,n0200_i02,200,high,5,120.0,96.89089590000003,30891,1272.2062985628536,1.165131034892899,True,False,False,False,True,True
ACO,n0200_i02,200,high,5,150.0,96.89089590000003,30891,1272.2062985628536,1.165131034892899,True,False,False,False,True,True
BRKGA-R-LS,n0200_i02,200,high,1,1.0,0.9918204999994487,2467,1275.2378189961478,1.406195838781708,True,False,False,False,True,True
BRKGA-R-LS,n0200_i02,200,high,1,5.0,4.945968799991533,12287,1274.257260580651,1.3282223837664706,True,False,False,False,True,True
BRKGA-R-LS,n0200_i02,200,high,1,15.0,14.851858799927868,26802,1272.9419223449863,1.22362742529429,True,False,False,False,True,True
BRKGA-R-LS,n0200_i02,200,high,1,30.0,29.89685689995531,63953,1270.4895503274877,1.028616178473067,True,False,False,False,True,True
BRKGA-R-LS,n0200_i02,200,high,1,60.0,59.638679299969226,137540,1266.9162712238292,0.744471029094218,True,False,False,True,True,True
BRKGA-R-LS,n0200_i02,200,high,1,120.0,109.52313069999218,252219,1264.4035551875493,0.5446612597581509,True,False,False,True,True,True
BRKGA-R-LS,n0200_i02,200,high,1,150.0,139.89516189997084,322832,1262.6339850236536,0.4039460332196809,True,False,False,True,True,True
