algorithm,size,evaluation_budget,observations,solution_available_rate_pct,arpd,median_rpd,q1_rpd,q3_rpd,iqr_rpd,std_rpd,bks_hits,bks_hit_rate_pct,within_0_1pct_observations,within_0_1pct_rate_pct,within_1pct_observations,within_1pct_rate_pct,beats_or_ties_naive_rate_pct,strictly_beats_naive_rate_pct,eligible_runs_total,coverage_rate_pct
2PGA,200,1147,30,100.0,1.1458062210277036,1.1096292388420166,0.8794036823263871,1.4564428419226327,0.5770391595962456,0.3183438559545756,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,1782,30,100.0,1.1038930262929467,1.0876935079516377,0.7922795253281356,1.42496990676915,0.6326903814410143,0.32763232737332215,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,2768,30,100.0,1.1020160072135292,1.0876935079516377,0.7882185432954565,1.42496990676915,0.6367513634736934,0.32699142967588973,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,4299,30,100.0,1.008439569475112,1.0176390798208148,0.74027070987015,1.2976695303883312,0.5573988205181812,0.29839946562617586,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,6677,30,100.0,0.9470961209352312,0.9527544758872608,0.6870053758032424,1.2448327559379282,0.5578273801346858,0.291716952453815,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,10370,30,100.0,0.8258382468205867,0.8334770434540466,0.5807806433415295,1.056447724365413,0.47566708102388344,0.25341320093589925,0,0.0,0,0.0,19,63.33333333333333,100.0,100.0,30,100.0
2PGA,200,16107,30,100.0,0.7483679100154544,0.6979661894419824,0.5298875993403125,0.9730295923546358,0.44314199301432333,0.23579407485590764,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,200,25018,30,100.0,0.6562288051011235,0.5961082039344309,0.4790748553926424,0.8688372335358683,0.3897623781432259,0.20385884325519732,0,0.0,0,0.0,30,100.0,100.0,100.0,30,100.0
2PGA,500,1,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,2,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,3,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,5,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,7,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,11,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,16,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,23,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
