scheduler_name,config,config_id,instance_id,size,makespan,execution_time_s,solution_count,best_known_makespan,rpd
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 50}",7,5,50,358.19513757718914,6.2103235721588135,101378,356.5665364764205,0.4567453572234928
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 50}",7,6,50,381.6415115523276,6.205934047698975,100133,381.53301582072294,0.028436787147047077
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 50}",7,7,100,760.204878433401,13.98282241821289,121943,757.3148940610056,0.38160934045522127
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 50}",7,8,100,708.9201519625842,14.267194986343384,123420,706.1873763225933,0.3869759969686213
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 50}",7,9,100,732.2482636680747,13.323594570159912,120542,729.5370949892298,0.37162862553068415
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 100}",8,1,20,124.20402558406032,2.7646536827087402,112091,123.5279249454444,0.5473261522967523
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 100}",8,2,20,119.38623394577306,2.426262855529785,100077,118.19212126813449,1.0103149557063695
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 100}",8,3,20,164.52645923326435,2.3320353031158447,100134,163.8923966100251,0.3868773880633305
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 100}",8,4,50,316.86538128412604,5.875943422317505,100105,315.4125509015329,0.4606127366969348
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 100}",8,5,50,358.1863577488295,6.6889026165008545,109085,356.5665364764205,0.45428303183356367
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 100}",8,6,50,382.44779687127686,6.420467138290405,100061,381.53301582072294,0.23976458461559977
